sale
18.04
10.4
19.92
38.72
0.0
0.0
0.0
12.56
4.84
8.44
24.72
0.0
0.0
9.56
11.84
10.32
20.36
14.72
0.0
0.0
30.52
5.76
6.24
9.64
22.04
0.0
0.0
11.12
6.76
16.52
21.76
13.04
0.0
0.0
23.8
25.28
0.0
15.44
33.84
0.0
0.0
9.6
23.12
10.16
8.92
43.88
0.0
0.0
20.8
18.44
12.76
19.84
37.64
0.0
0.0
18.8
6.4
7.64
5.44
15.4
8.08
0.0
37.52
10.72
12.08
30.2
28.36
0.0
0.0
22.36
14.84
18.8
11.76
27.28
0.0
0.0
19.48
18.64
23.6
18.96
29.8
0.0
0.0
25.68
8.84
28.0
22.52
47.1
0.0
0.0
25.12
10.76
15.36
20.0
18.52
0.0
0.0
35.68
14.24
14.2
8.84
30.72
0.0
0.0
28.72
16.64
5.36
3.56
44.92
0.0
0.0
14.68
31.28
28.04
12.28
47.1
0.0
0.0
31.84
28.08
18.92
10.76
3.6
6.16
0.0
0.0
8.68
3.36
5.76
7.12
19.52
0.0
0.0
20.24
14.44
5.8
8.08
5.6
0.0
0.0
20.44
17.0
8.84
5.52
9.04
0.0
0.0
15.28
8.68
9.16
5.76
33.08
0.0
0.0
4.24
12.56
5.36
8.44
22.08
0.0
0.0
13.92
7.28
3.04
28.32
6.52
0.0
0.0
8.56
5.6
12.0
8.08
11.0
0.0
0.0
23.48
0.64
14.16
8.2
21.52
0.0
0.0
21.76
23.28
0.0
0.0
7.36
16.24
9.28
12.0
33.16
0.0
0.0
27.52
14.2
8.68
13.72
32.24
0.0
0.0
15.16
20.68
11.28
14.68
21.84
0.0
0.0
27.36
16.12
10.08
13.84
34.08
0.0
0.0
16.12
8.56
6.92
9.2
28.08
0.0
0.0
24.68
1.12
8.08
6.76
5.36
0.0
0.0
16.88
11.0
8.44
11.96
14.44
0.0
0.0
28.36
27.12
0.0
0.16
36.2
0.0
0.0
45.64
16.48
0.0
5.2
16.6
0.0
0.0
9.76
20.12
5.76
12.64
47.1
0.0
0.0
47.1
44.96
6.4
14.84
23.0
0.0
0.0
25.88
47.1
26.12
22.0
0.0
0.0
0.0
0.0
3.6
0.0
16.12
2.68
0.0
0.0
11.08
8.96
3.08
22.8
16.12
0.0
0.0
22.76
27.36
8.08
5.92
32.64
0.0
0.0
21.92
19.12
17.76
11.72
32.4
0.0
0.0
17.0
25.72
2.92
16.28
34.96
0.0
5.04
7.2
26.8
0.0
0.0
7.12
11.24
22.32
26.08
13.84
0.0
0.0
5.36
6.16
5.92
6.48
20.48
0.0
0.0
14.64
8.6
11.12
3.56
22.36
0.0
0.0
12.72
17.76
9.6
15.56
20.32
0.0
0.0
16.04
9.64
27.04
0.76
27.76
0.0
0.0
20.12
9.68
10.28
8.56
16.88
0.0
0.0
22.64
11.72
20.44
14.6
20.72
0.0
0.0
19.44
12.56
22.08
30.28
18.56
13.44
0.0
0.0
0.0
11.24
6.68
21.12
10.16
19.28
0.0
0.0
23.56
23.96
12.24
20.6
22.36
0.0
0.0
20.32
39.6
47.1
21.44
12.52
0.0
0.0
0.0
0.0
22.64
6.0
3.08
0.0
0.0
23.96
6.64
10.76
3.56
8.6
0.0
0.0
15.04
5.36
19.76
2.8
16.12
0.0
0.0
19.28
16.6
12.4
10.76
4.28
0.0
0.0
10.96
19.6
5.6
22.36
8.68
0.0
0.0
24.2
21.52
22.96
12.44
5.84
3.88
12.52
0.0
0.0
14.08
6.72
2.24
19.2
11.6
0.0
0.0
8.84
3.16
12.76
6.32
24.2
0.0
0.0
31.2
0.64
0.0
11.76
2.68
0.0
0.0
8.56
19.12
26.88
0.88
1.4
0.0
0.0
15.08
12.48
6.44
12.76
20.36
37.64
0.0
9.76
31.72
27.6
0.0
0.0
0.0
0.0
7.4
0.0
3.44
3.68
1.2
0.0
0.0
2.68
10.8
18.8
0.0
1.12
1.88
4.72
13.4
15.08
0.0
0.0
12.52
7.36
20.8
9.08
16.36
0.0
0.0
17.6
23.68
11.52
18.52
24.88
0.0
0.0
24.56
11.76
47.1
19.76
17.24
0.0
0.0
27.44
15.16
16.24
9.6
25.96
0.0
0.0
38.84
13.68
8.56
14.12
26.24
0.0
0.0
30.28
15.12
5.76
11.24
32.2
0.0
0.0
12.44
11.6
15.36
1.0
19.44
0.0
0.0
27.16
9.08
22.36
12.72
30.68
1.16
0.0
0.0
9.32
10.56
19.28
2.32
19.04
0.0
0.0
16.4
11.24
10.16
21.28
19.84
0.0
0.0
14.64
16.64
6.4
3.8
14.2
0.0
0.0
6.24
17.0
26.88
29.56
21.52
8.08
0.0
23.6
26.88
44.2
10.76
0.4
0.0
0.0
0.4
5.44
6.96
6.16
13.6
0.0
0.0
11.52
6.28
3.04
8.4
13.48
0.0
0.0
16.52
6.76
10.84
2.68
21.88
0.0
0.0
10.76
10.76
22.64
0.0
0.0
8.72
0.0
0.0
21.52
0.0
40.32
0.0
7.36
47.1
0.76
47.1
11.2
34.32
0.0
10.48
30.64
31.92
47.1
47.1
0.0
0.0
35.0
12.92
4.08
1.48
21.52
0.0
17.84
0.0
0.0
19.2
9.04
5.84
10.32
11.68
0.0
0.0
8.16
8.88
11.0
14.2
11.8
0.0
0.0
16.12
11.24
13.84
3.56
11.48
0.0
0.0
13.72
6.32
21.64
10.76
20.56
0.0
0.0
21.84
18.44
7.88
8.92
20.48
0.0
0.0
12.52
5.68
6.92
12.0
19.64
0.0
0.0
12.4
9.28
5.36
9.2
19.68
0.0
0.0
19.84
13.44
6.16
18.8
19.24
0.0
0.0
8.92
6.72
0.88
3.08
10.52
14.16
0.0
0.0
25.76
4.0
27.12
18.4
17.56
0.0
0.0
22.24
3.08
15.68
16.52
33.12
0.0
0.0
20.88
17.08
11.08
8.56
47.1
0.0
0.0
19.48
47.1
41.52
47.1
18.76
0.0
0.0
31.44
19.4
9.32
17.96
47.1
0.0
0.0
31.96
47.1
9.68
16.88
47.1
0.0
0.0
10.0
28.16
25.48
47.1
34.08
0.0
0.0
3.2
31.52
29.72
17.12
31.96
0.0
0.0
2.12
47.1
8.6
1.12
32.88
0.0
0.0
17.28
18.28
32.24
0.0
0.0
0.0
0.0
9.52
5.72
0.88
0.24
0.0
0.0
0.0
3.84
3.04
1.52
5.36
9.08
0.0
0.0
13.44
24.56
25.6
0.0
47.1
0.0
0.0
9.08
26.16
0.0
14.44
16.88
0.0
0.0
30.8
13.44
10.76
0.24
35.08
0.0
0.0
30.48
28.76
3.68
18.8
24.2
0.0
0.0
13.6
31.24
8.84
38.24
0.0
4.16
10.88
22.0
0.0
0.0
6.16
11.52
9.08
10.36
11.56
0.0
0.0
21.76
18.44
13.44
6.0
16.12
0.0
0.0
12.2
18.32
8.68
22.52
29.04
0.0
0.0
29.44
35.08
7.36
2.92
32.2
16.6
0.0
0.0
0.0
0.0
1.2
13.84
0.0
0.0
5.76
0.04
0.4
10.72
18.88
0.0
0.0
6.24
10.76
8.56
13.92
8.32
0.0
0.0
14.24
13.64
3.08
40.72
47.1
47.1
12.16
40.84
6.4
0.0
0.0
27.6
44.92
26.48
9.68
12.84
8.88
15.32
8.76
0.0
18.12
13.52
20.04
14.24
20.56
7.52
0.0
15.56
13.84
18.96
25.76
15.96
13.84
1.6
